Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
module node 1, smart agent 3, 4.11, -24.99, 14.68
door 25, smart agent 10, -0.38, 6.89, 14.80
module node 8, smart agent 9, -9.89, -24.99, 15.00
module node 2, smart agent 6, 7.11, -24.99, 15.12
door 25, smart agent 10, -0.38, 6.89, 15.18
door 25, smart agent 10, -0.38, 6.89, 15.26
door 26, smart agent 10, -0.38, 6.77, 15.32
room node 1, smart agent 8, 0.05, -19.06, 15.66
module node 2, smart agent 5, 7.11, -24.99, 15.98
module node 1, smart agent 6, 4.11, -24.99, 15.98
stair 1:F2, smart agent 8, 1.28, -17.07, 16.28
stair 1:F1, smart agent 8, 1.22, 4.24, 16.28
module node 7, smart agent 9, -3.89, -24.99, 16.74
module node 1, smart agent 5, 4.11, -24.99, 16.80
stair 1:F2, smart agent 4, 1.28, -17.07, 17.14
stair 1:F1, smart agent 4, 1.22, 4.24, 17.14
stair 1:F2, smart agent 4, 1.28, -17.07, 17.14
stair 1:F1, smart agent 4, 1.22, 4.24, 17.14
door 26, smart agent 8, -0.38, 6.77, 17.20
module node 20, smart agent 10, -4.00, 2.33, 17.52
door 26, smart agent 4, -0.38, 6.77, 17.94
stair 1:F2, smart agent 3, 1.28, -17.07, 17.96
stair 1:F1, smart agent 3, 1.22, 4.24, 17.96
stair 1:F2, smart agent 3, 1.28, -17.07, 17.96
stair 1:F1, smart agent 3, 1.22, 4.24, 17.96
door 25, smart agent 8, -0.38, 6.89, 18.16
module node 22, smart agent 10, -7.00, 2.33, 18.38
door 25, smart agent 8, -0.38, 6.89, 18.44
door 25, smart agent 8, -0.38, 6.89, 18.58
door 25, smart agent 8, -0.38, 6.89, 18.64
door 26, smart agent 8, -0.38, 6.77, 18.70
door 25, smart agent 4, -0.38, 6.89, 18.82
stair 1:F2, smart agent 6, 1.28, -17.07, 18.82
stair 1:F1, smart agent 6, 1.22, 4.24, 18.82
stair 1:F2, smart agent 6, 1.28, -17.07, 18.82
stair 1:F1, smart agent 6, 1.22, 4.24, 18.82
door 26, smart agent 3, -0.38, 6.77, 18.92
room node 1, smart agent 9, 0.05, -19.06, 19.04
door 25, smart agent 4, -0.38, 6.89, 19.14
door 25, smart agent 4, -0.38, 6.89, 19.26
module node 21, smart agent 10, -10.00, 2.33, 19.28
door 26, smart agent 4, -0.38, 6.77, 19.32
door 25, smart agent 3, -0.38, 6.89, 19.56
stair 1:F2, smart agent 9, 1.28, -17.07, 19.66
stair 1:F1, smart agent 9, 1.22, 4.24, 19.66
door 26, smart agent 6, -0.38, 6.77, 19.76
stair 1:F2, smart agent 5, 1.28, -17.07, 19.96
stair 1:F1, smart agent 5, 1.22, 4.24, 19.96
stair 1:F2, smart agent 5, 1.28, -17.07, 19.96
stair 1:F1, smart agent 5, 1.22, 4.24, 19.96
door 25, smart agent 3, -0.38, 6.89, 20.46
door 25, smart agent 6, -0.38, 6.89, 20.78
door 26, smart agent 5, -0.38, 6.77, 20.80
module node 20, smart agent 8, -4.00, 2.33, 20.94
door 25, smart agent 6, -0.38, 6.89, 21.18
door 26, smart agent 6, -0.38, 6.77, 21.28
module node 20, smart agent 4, -4.00, 2.33, 21.54
module node 22, smart agent 8, -7.00, 2.33, 21.80
door 26, smart agent 9, -0.38, 6.77, 21.84
door 25, smart agent 5, -0.38, 6.89, 21.86
exit 4, smart agent 10, -20.44, 3.20, 22.28
module node 22, smart agent 4, -7.00, 2.33, 22.40
door 25, smart agent 9, -0.38, 6.89, 22.50
module node 21, smart agent 8, -10.00, 2.33, 22.66
door 25, smart agent 9, -0.38, 6.89, 22.68
door 25, smart agent 9, -0.38, 6.89, 22.74
door 26, smart agent 9, -0.38, 6.77, 22.78
module node 20, smart agent 3, -4.00, 2.33, 22.94
module node 21, smart agent 4, -10.00, 2.33, 23.28
module node 22, smart agent 3, -7.00, 2.33, 23.82
module node 20, smart agent 6, -4.00, 2.33, 23.98
module node 20, smart agent 5, -4.00, 2.33, 24.16
module node 22, smart agent 6, -7.00, 2.33, 24.84
module node 20, smart agent 9, -4.00, 2.33, 24.96
module node 22, smart agent 5, -7.00, 2.33, 25.06
exit 4, smart agent 8, -20.44, 3.20, 25.70
module node 21, smart agent 6, -10.00, 2.33, 25.70
module node 22, smart agent 9, -7.00, 2.33, 25.84
exit 4, smart agent 4, -20.44, 3.20, 26.30
module node 21, smart agent 9, -10.00, 2.33, 26.72
exit 4, smart agent 3, -20.44, 3.20, 27.70
exit 4, smart agent 6, -20.44, 3.20, 28.74
exit 4, smart agent 5, -20.44, 3.20, 28.92
exit 4, smart agent 9, -20.44, 3.20, 29.74
