Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 25, smart agent 10, -0.38, 6.89, 15.02
door 10, smart agent 4, 10.11, -26.55, 15.36
door 25, smart agent 10, -0.38, 6.89, 15.36
module node 1, smart agent 5, 4.11, -24.99, 15.42
door 25, smart agent 10, -0.38, 6.89, 15.58
door 25, smart agent 10, -0.38, 6.89, 15.68
door 25, smart agent 10, -0.38, 6.89, 15.72
door 26, smart agent 10, -0.38, 6.77, 15.76
module node 3, smart agent 4, 10.11, -24.99, 15.88
room node 1, smart agent 8, 0.05, -19.06, 16.28
module node 7, smart agent 9, -3.89, -24.99, 16.58
stair 1:F2, smart agent 3, 1.28, -17.07, 16.58
stair 1:F1, smart agent 3, 1.22, 4.24, 16.58
stair 1:F2, smart agent 3, 1.28, -17.07, 16.58
stair 1:F1, smart agent 3, 1.22, 4.24, 16.58
module node 2, smart agent 4, 7.11, -24.99, 16.72
stair 1:F2, smart agent 8, 1.28, -17.07, 16.94
stair 1:F1, smart agent 8, 1.22, 4.24, 16.94
stair 1:F2, smart agent 6, 1.28, -17.07, 17.10
stair 1:F1, smart agent 6, 1.22, 4.24, 17.10
stair 1:F2, smart agent 6, 1.28, -17.07, 17.10
stair 1:F1, smart agent 6, 1.22, 4.24, 17.10
door 26, smart agent 3, -0.38, 6.77, 17.38
module node 1, smart agent 4, 4.11, -24.99, 17.58
module node 20, smart agent 10, -4.00, 2.33, 18.02
door 26, smart agent 6, -0.38, 6.77, 18.02
door 26, smart agent 8, -0.38, 6.77, 18.28
stair 1:F2, smart agent 5, 1.28, -17.07, 18.32
stair 1:F1, smart agent 5, 1.22, 4.24, 18.32
stair 1:F2, smart agent 5, 1.28, -17.07, 18.32
stair 1:F1, smart agent 5, 1.22, 4.24, 18.32
door 25, smart agent 3, -0.38, 6.89, 18.64
module node 22, smart agent 10, -7.00, 2.33, 18.88
door 25, smart agent 3, -0.38, 6.89, 18.90
room node 1, smart agent 9, 0.05, -19.06, 18.94
door 26, smart agent 3, -0.38, 6.77, 18.94
door 25, smart agent 8, -0.38, 6.89, 19.06
door 26, smart agent 5, -0.38, 6.77, 19.38
door 25, smart agent 6, -0.38, 6.89, 19.40
stair 1:F2, smart agent 9, 1.28, -17.07, 19.54
stair 1:F1, smart agent 9, 1.22, 4.24, 19.54
door 25, smart agent 6, -0.38, 6.89, 19.58
door 26, smart agent 6, -0.38, 6.77, 19.62
module node 21, smart agent 10, -10.00, 2.33, 19.74
door 25, smart agent 8, -0.38, 6.89, 19.82
door 25, smart agent 5, -0.38, 6.89, 20.32
module node 26, smart agent 3, -0.02, 2.43, 20.48
door 26, smart agent 9, -0.38, 6.77, 20.60
stair 1:F2, smart agent 4, 1.28, -17.07, 20.70
stair 1:F1, smart agent 4, 1.22, 4.24, 20.70
stair 1:F2, smart agent 4, 1.28, -17.07, 20.70
stair 1:F1, smart agent 4, 1.22, 4.24, 20.70
door 25, smart agent 5, -0.38, 6.89, 21.22
door 25, smart agent 9, -0.38, 6.89, 21.54
module node 20, smart agent 3, -4.00, 2.33, 21.74
door 26, smart agent 4, -0.38, 6.77, 21.76
door 25, smart agent 9, -0.38, 6.89, 21.90
module node 20, smart agent 8, -4.00, 2.33, 21.94
door 25, smart agent 9, -0.38, 6.89, 22.02
door 25, smart agent 9, -0.38, 6.89, 22.06
door 26, smart agent 9, -0.38, 6.77, 22.10
door 25, smart agent 4, -0.38, 6.89, 22.60
module node 22, smart agent 3, -7.00, 2.33, 22.64
exit 4, smart agent 10, -20.44, 3.20, 22.78
module node 22, smart agent 8, -7.00, 2.33, 22.78
door 25, smart agent 4, -0.38, 6.89, 23.00
door 25, smart agent 4, -0.38, 6.89, 23.22
door 25, smart agent 4, -0.38, 6.89, 23.32
door 25, smart agent 4, -0.38, 6.89, 23.36
door 26, smart agent 4, -0.38, 6.77, 23.40
module node 26, smart agent 9, -0.02, 2.43, 23.50
module node 21, smart agent 3, -10.00, 2.33, 23.56
module node 21, smart agent 8, -10.00, 2.33, 23.64
module node 20, smart agent 5, -4.00, 2.33, 23.78
module node 23, smart agent 3, -13.00, 2.33, 24.52
module node 20, smart agent 9, -4.00, 2.33, 24.60
module node 22, smart agent 5, -7.00, 2.33, 24.68
module node 22, smart agent 9, -7.00, 2.33, 25.48
module node 20, smart agent 4, -4.00, 2.33, 25.62
exit 4, smart agent 6, -20.44, 3.20, 26.28
module node 22, smart agent 4, -7.00, 2.33, 26.48
exit 4, smart agent 8, -20.44, 3.20, 26.58
exit 3, smart agent 3, -20.44, 1.45, 26.82
module node 21, smart agent 4, -10.00, 2.33, 27.36
exit 4, smart agent 5, -20.44, 3.20, 28.50
exit 4, smart agent 9, -20.44, 3.20, 29.34
exit 4, smart agent 4, -20.44, 3.20, 30.36
